"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2013-07",99.71181,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2013-08",99.58968,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2013-09",99.48809,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2013-10",99.37336,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2013-11",99.2493,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2013-12",99.12724,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2014-01",99.01431,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2014-02",98.92592,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2014-03",98.86857,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2014-04",98.83715,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2014-05",98.81997,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2014-06",98.81721,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2014-07",98.81522,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2014-08",98.78034,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2014-09",98.69115,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2014-10",98.53143,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2014-11",98.31426,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2014-12",98.06211,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2015-01",97.80693,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2015-02",97.56847,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2015-03",97.35264,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2015-04",97.17543,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2015-05",97.0275,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2015-06",96.90185,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2015-07",96.806,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2015-08",96.74126,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2015-09",96.71504,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2015-10",96.7193,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2015-11",96.73604,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2015-12",96.77872,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2016-01",96.87116,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2016-02",97.04812,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2016-03",97.31297,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2016-04",97.64771,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2016-05",98.02731,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2016-06",98.43169,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2016-07",98.82601,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2016-08",99.16944,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2016-09",99.44402,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2016-10",99.63253,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2016-11",99.76746,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2016-12",99.89494,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2017-01",100.0495,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2017-02",100.2239,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2017-03",100.4057,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2017-04",100.59,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2017-05",100.7867,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2017-06",101.0093,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2017-07",101.2852,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2017-08",101.6168,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2017-09",101.984,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2017-10",102.3538,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2017-11",102.7054,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2017-12",103.0468,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-01",103.3738,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-02",103.6593,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-03",103.8883,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1965-12",100.9355,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1966-01",100.7173,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1966-02",100.447,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1966-03",100.1749,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1966-04",99.91415,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1966-05",99.69785,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1966-06",99.5154,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1966-07",99.33794,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1966-08",99.15949,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1966-09",98.9784,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1966-10",98.82084,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1966-11",98.69698,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1966-12",98.59818,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1967-01",98.51442,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1967-02",98.44437,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1967-03",98.38158,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1967-04",98.35194,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1967-05",98.34776,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1967-06",98.37186,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1967-07",98.45053,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1967-08",98.5675,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1967-09",98.71751,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1967-10",98.87431,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1967-11",99.03035,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1967-12",99.18658,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1968-01",99.35322,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1968-02",99.53111,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1968-03",99.71667,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1968-04",99.9241,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1968-05",100.1212,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1968-06",100.3037,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1968-07",100.4775,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1968-08",100.6325,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1968-09",100.7772,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1968-10",100.9316,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1968-11",101.1083,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1968-12",101.3201,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1969-01",101.5533,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1969-02",101.784,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1969-03",101.9815,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1969-04",102.1161,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1969-05",102.1734,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1969-06",102.1394,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1969-07",102.0259,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1969-08",101.8397,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1969-09",101.5767,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1969-10",101.2274,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1969-11",100.8159,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1969-12",100.4014,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1970-01",100.0336,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1970-02",99.73837,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1970-03",99.5151,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1970-04",99.34855,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1970-05",99.2358,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1970-06",99.19352,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1970-07",99.22915,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1970-08",99.32491,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1970-09",99.44553,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1970-10",99.54613,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1970-11",99.56264,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1970-12",99.43246,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1971-01",99.1982,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1971-02",98.93325,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1971-03",98.70277,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1971-04",98.52189,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1971-05",98.3969,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1971-06",98.30872,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1971-07",98.25481,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1971-08",98.26593,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1971-09",98.3709,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1971-10",98.57087,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1971-11",98.84215,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1971-12",99.1324,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1972-01",99.39575,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1972-02",99.631,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1972-03",99.82254,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1972-04",99.99335,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1972-05",100.1756,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1972-06",100.3724,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1972-07",100.5832,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1972-08",100.8032,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1972-09",101.0241,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1972-10",101.2409,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1972-11",101.4218,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1972-12",101.5548,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1973-01",101.6368,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1973-02",101.6775,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1973-03",101.7012,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1973-04",101.723,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1973-05",101.7401,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1973-06",101.7529,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1973-07",101.7493,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1973-08",101.6819,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1973-09",101.5306,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1973-10",101.3123,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1973-11",101.0685,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1973-12",100.8734,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1974-01",100.7698,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1974-02",100.6985,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1974-03",100.5911,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1974-04",100.4035,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1974-05",100.1025,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1974-06",99.66757,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1974-07",99.0795,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1974-08",98.39015,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1974-09",97.68648,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1974-10",97.04414,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1974-11",96.54366,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1974-12",96.22433,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1975-01",96.09204,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1975-02",96.1375,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1975-03",96.3381,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1975-04",96.65502,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1975-05",97.03909,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1975-06",97.48897,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1975-07",98.03967,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1975-08",98.69434,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1975-09",99.38464,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1975-10",100.0437,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1975-11",100.6043,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1975-12",101.0124,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1976-01",101.2459,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1976-02",101.3191,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1976-03",101.2594,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1976-04",101.1069,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1976-05",100.9083,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1976-06",100.6921,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1976-07",100.4787,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1976-08",100.2539,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1976-09",100.0233,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1976-10",99.80724,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1976-11",99.63682,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1976-12",99.51671,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-01",99.42771,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-02",99.3636,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-03",99.31709,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-04",99.29316,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-05",99.29111,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-06",99.28468,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-07",99.29625,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-08",99.35899,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-09",99.48879,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-10",99.66387,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-11",99.82355,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-12",99.926,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1978-01",99.94819,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1978-02",99.90815,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1978-03",99.86779,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1978-04",99.8728,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1978-05",99.92767,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1978-06",100.0354,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1978-07",100.1749,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1978-08",100.3113,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1978-09",100.4161,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1978-10",100.4899,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1978-11",100.5471,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1978-12",100.6051,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1979-01",100.703,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1979-02",100.872,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1979-03",101.0931,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1979-04",101.3227,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1979-05",101.5138,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1979-06",101.6457,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1979-07",101.7313,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1979-08",101.7545,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1979-09",101.7095,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1979-10",101.579,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1979-11",101.3951,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1979-12",101.1889,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1980-01",100.9893,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1980-02",100.7603,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1980-03",100.4519,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1980-04",100.0691,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1980-05",99.66989,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1980-06",99.29368,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1980-07",98.95477,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1980-08",98.67741,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1980-09",98.47208,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1980-10",98.35066,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1980-11",98.29362,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1980-12",98.29189,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1981-01",98.35153,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1981-02",98.46914,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1981-03",98.64455,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1981-04",98.84926,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1981-05",99.07209,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1981-06",99.29723,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1981-07",99.49674,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1981-08",99.65708,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1981-09",99.76689,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1981-10",99.82093,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1981-11",99.84282,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1981-12",99.85499,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1982-01",99.8866,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1982-02",99.9347,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1982-03",99.97556,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1982-04",99.96897,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1982-05",99.87434,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1982-06",99.72381,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1982-07",99.5744,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1982-08",99.43045,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1982-09",99.3054,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1982-10",99.23126,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1982-11",99.21793,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1982-12",99.24561,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1983-01",99.28385,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1983-02",99.34162,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1983-03",99.44011,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1983-04",99.53325,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1983-05",99.60629,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1983-06",99.67828,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1983-07",99.75822,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1983-08",99.85894,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1983-09",99.98893,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1983-10",100.1483,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1983-11",100.3034,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1983-12",100.4364,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1984-01",100.5157,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1984-02",100.5171,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1984-03",100.4389,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1984-04",100.3387,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1984-05",100.2719,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1984-06",100.2403,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1984-07",100.2331,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1984-08",100.2419,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1984-09",100.2317,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1984-10",100.1868,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1984-11",100.1173,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1984-12",100.0132,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1985-01",99.90405,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1985-02",99.83137,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1985-03",99.7962,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1985-04",99.79255,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1985-05",99.81549,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1985-06",99.85112,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1985-07",99.89343,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1985-08",99.93834,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1985-09",99.99574,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1985-10",100.0537,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1985-11",100.0941,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1985-12",100.1069,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1986-01",100.0938,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1986-02",100.0571,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1986-03",100.0001,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1986-04",99.94648,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1986-05",99.89076,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1986-06",99.82491,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1986-07",99.75272,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1986-08",99.67535,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1986-09",99.59759,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1986-10",99.52332,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1986-11",99.45254,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1986-12",99.39333,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1987-01",99.36572,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1987-02",99.3784,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1987-03",99.42368,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1987-04",99.49348,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1987-05",99.58379,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1987-06",99.6897,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1987-07",99.80627,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1987-08",99.89392,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1987-09",99.94695,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1987-10",99.97833,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1987-11",100.0015,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1987-12",100.0265,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1988-01",100.057,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1988-02",100.0866,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1988-03",100.1303,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1988-04",100.1836,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1988-05",100.2436,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1988-06",100.3078,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1988-07",100.3681,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1988-08",100.4234,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1988-09",100.48,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1988-10",100.5338,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1988-11",100.5939,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1988-12",100.6634,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1989-01",100.7296,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1989-02",100.804,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1989-03",100.9049,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1989-04",101.0246,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1989-05",101.1517,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1989-06",101.2698,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1989-07",101.3651,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1989-08",101.4169,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1989-09",101.4227,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1989-10",101.3991,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1989-11",101.3682,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1989-12",101.3387,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1990-01",101.318,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1990-02",101.2934,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1990-03",101.2311,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1990-04",101.132,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1990-05",101.0092,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1990-06",100.8732,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1990-07",100.7109,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1990-08",100.5407,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1990-09",100.3743,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1990-10",100.2188,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1990-11",100.0683,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1990-12",99.89623,
